Team,Queue,Worktype,Channel/Method,Received Date,Received Time,Volume,backlog
ACT,ACT,,,9/1/2016,7:00 PM,3,0
ACT,ACT,,,9/1/2016,7:15 PM,0,0
ACT,ACT,,,9/1/2016,7:30 PM,1,0
ACT,ACT,,,9/1/2016,7:45 PM,1,0
ACT,ACT,,,9/1/2016,8:00 PM,0,0
ACT,ACT,,,9/1/2016,8:15 PM,0,0
ACT,ACT,,,9/1/2016,8:30 PM,0,0
ACT,ACT,,,9/1/2016,8:45 PM,0,0
ACT,ACT,,,9/1/2016,9:00 PM,0,0
ACT,ACT,,,9/1/2016,9:15 PM,0,0
ACT,ACT,,,9/1/2016,9:30 PM,0,0
ACT,ACT,,,9/1/2016,9:45 PM,0,0
ACT,ACT,,,9/1/2016,10:00 PM,0,0
ACT,ACT,,,9/1/2016,10:15 PM,0,0
ACT,ACT,,,9/1/2016,10:30 PM,0,0
ACT,ACT,,,9/1/2016,10:45 PM,0,0
ACT,ACT,,,9/1/2016,11:00 PM,0,0
ACT,ACT,,,9/1/2016,11:15 PM,0,0
ACT,ACT,,,9/1/2016,11:30 PM,0,0
ACT,ACT,,,9/1/2016,11:45 PM,0,0
ACT,ACT,,,9/2/2016,12:00 AM,0,0
ACT,ACT,,,9/2/2016,12:15 AM,0,0
ACT,ACT,,,9/2/2016,12:30 AM,0,0
ACT,ACT,,,9/2/2016,12:45 AM,0,0
ACT,ACT,,,9/2/2016,1:00 AM,0,0
ACT,ACT,,,9/2/2016,1:15 AM,0,0
ACT,ACT,,,9/2/2016,1:30 AM,0,0
ACT,ACT,,,9/2/2016,1:45 AM,0,0
ACT,ACT,,,9/2/2016,2:00 AM,0,0
ACT,ACT,,,9/2/2016,2:15 AM,0,0
ACT,ACT,,,9/2/2016,2:30 AM,0,0
ACT,ACT,,,9/2/2016,2:45 AM,0,0
ACT,ACT,,,9/2/2016,3:00 AM,0,0
ACT,ACT,,,9/2/2016,3:15 AM,0,0
ACT,ACT,,,9/2/2016,3:30 AM,0,0
ACT,ACT,,,9/2/2016,3:45 AM,0,0
ACT,ACT,,,9/2/2016,4:00 AM,0,0
ACT,ACT,,,9/2/2016,4:15 AM,0,0
ACT,ACT,,,9/2/2016,4:30 AM,0,0
ACT,ACT,,,9/2/2016,4:45 AM,0,0
ACT,ACT,,,9/2/2016,5:00 AM,0,0
ACT,ACT,,,9/2/2016,5:15 AM,0,0
ACT,ACT,,,9/2/2016,5:30 AM,0,0
ACT,ACT,,,9/2/2016,5:45 AM,0,0
ACT,ACT,,,9/2/2016,6:00 AM,0,0
ACT,ACT,,,9/2/2016,6:15 AM,0,0
ACT,ACT,,,9/2/2016,6:30 AM,0,0
ACT,ACT,,,9/2/2016,6:45 AM,0,0
ACT,ACT,,,9/2/2016,7:00 AM,0,0
ACT,ACT,,,9/2/2016,7:15 AM,0,0
ACT,ACT,,,9/2/2016,7:30 AM,0,0
ACT,ACT,,,9/2/2016,7:45 AM,0,0
ACT,ACT,,,9/2/2016,8:00 AM,11,0
ACT,ACT,,,9/2/2016,8:15 AM,15,0
ACT,ACT,,,9/2/2016,8:30 AM,12,0
ACT,ACT,,,9/2/2016,8:45 AM,27,0
ACT,ACT,,,9/2/2016,9:00 AM,33,0
ACT,ACT,,,9/2/2016,9:15 AM,38,0
ACT,ACT,,,9/2/2016,9:30 AM,33,0
ACT,ACT,,,9/2/2016,9:45 AM,49,0
ACT,ACT,,,9/2/2016,10:00 AM,39,0
ACT,ACT,,,9/2/2016,10:15 AM,36,0
ACT,ACT,,,9/2/2016,10:30 AM,53,0
ACT,ACT,,,9/2/2016,10:45 AM,43,0
ACT,ACT,,,9/2/2016,11:00 AM,44,0
ACT,ACT,,,9/2/2016,11:15 AM,55,0
ACT,ACT,,,9/2/2016,11:30 AM,46,0
ACT,ACT,,,9/2/2016,11:45 AM,55,0
ACT,ACT,,,9/2/2016,12:00 PM,27,0
ACT,ACT,,,9/2/2016,12:15 PM,42,0
ACT,ACT,,,9/2/2016,12:30 PM,35,0
ACT,ACT,,,9/2/2016,12:45 PM,33,0
ACT,ACT,,,9/2/2016,1:00 PM,36,0
ACT,ACT,,,9/2/2016,1:15 PM,48,0
ACT,ACT,,,9/2/2016,1:30 PM,44,0
ACT,ACT,,,9/2/2016,1:45 PM,43,0
ACT,ACT,,,9/2/2016,2:00 PM,42,0
ACT,ACT,,,9/2/2016,2:15 PM,38,0
ACT,ACT,,,9/2/2016,2:30 PM,31,0
ACT,ACT,,,9/2/2016,2:45 PM,46,0
ACT,ACT,,,9/2/2016,3:00 PM,33,0
ACT,ACT,,,9/2/2016,3:15 PM,30,0
ACT,ACT,,,9/2/2016,3:30 PM,31,0
ACT,ACT,,,9/2/2016,3:45 PM,31,0
ACT,ACT,,,9/2/2016,4:00 PM,37,0
ACT,ACT,,,9/2/2016,4:15 PM,23,0
ACT,ACT,,,9/2/2016,4:30 PM,25,0
ACT,ACT,,,9/2/2016,4:45 PM,35,0
ACT,ACT,,,9/2/2016,5:00 PM,18,0
ACT,ACT,,,9/2/2016,5:15 PM,14,0
ACT,ACT,,,9/2/2016,5:30 PM,11,0
ACT,ACT,,,9/2/2016,5:45 PM,6,0
ACT,ACT,,,9/2/2016,6:00 PM,9,0
ACT,ACT,,,9/2/2016,6:15 PM,0,0
ACT,ACT,,,9/2/2016,6:30 PM,4,0
ACT,ACT,,,9/2/2016,6:45 PM,2,0
ACT,ACT,,,9/2/2016,7:00 PM,1,0
ACT,ACT,,,9/2/2016,7:15 PM,3,0
ACT,ACT,,,9/2/2016,7:30 PM,0,0
ACT,ACT,,,9/2/2016,7:45 PM,0,0
ACT,ACT,,,9/2/2016,8:00 PM,0,0
ACT,ACT,,,9/2/2016,8:15 PM,0,0
ACT,ACT,,,9/2/2016,8:30 PM,0,0
ACT,ACT,,,9/2/2016,8:45 PM,0,0
ACT,ACT,,,9/2/2016,9:00 PM,0,0
ACT,ACT,,,9/2/2016,9:15 PM,0,0
ACT,ACT,,,9/2/2016,9:30 PM,0,0
ACT,ACT,,,9/2/2016,9:45 PM,0,0
ACT,ACT,,,9/2/2016,10:00 PM,0,0
ACT,ACT,,,9/2/2016,10:15 PM,0,0
ACT,ACT,,,9/2/2016,10:30 PM,0,0
ACT,ACT,,,9/2/2016,10:45 PM,0,0
ACT,ACT,,,9/2/2016,11:00 PM,0,0
ACT,ACT,,,9/2/2016,11:15 PM,0,0
ACT,ACT,,,9/2/2016,11:30 PM,0,0
ACT,ACT,,,9/2/2016,11:45 PM,0,0
ACT,ACT,,,9/3/2016,12:00 AM,0,0
ACT,ACT,,,9/3/2016,12:15 AM,0,0
ACT,ACT,,,9/3/2016,12:30 AM,0,0
ACT,ACT,,,9/3/2016,12:45 AM,0,0
ACT,ACT,,,9/3/2016,1:00 AM,0,0
ACT,ACT,,,9/3/2016,1:15 AM,0,0
ACT,ACT,,,9/3/2016,1:30 AM,0,0
ACT,ACT,,,9/3/2016,1:45 AM,0,0
ACT,ACT,,,9/3/2016,2:00 AM,0,0
ACT,ACT,,,9/3/2016,2:15 AM,0,0
ACT,ACT,,,9/3/2016,2:30 AM,0,0
ACT,ACT,,,9/3/2016,2:45 AM,0,0
ACT,ACT,,,9/3/2016,3:00 AM,0,0
ACT,ACT,,,9/3/2016,3:15 AM,0,0
ACT,ACT,,,9/3/2016,3:30 AM,0,0
ACT,ACT,,,9/3/2016,3:45 AM,0,0
ACT,ACT,,,9/3/2016,4:00 AM,0,0
ACT,ACT,,,9/3/2016,4:15 AM,0,0
ACT,ACT,,,9/3/2016,4:30 AM,0,0
ACT,ACT,,,9/3/2016,4:45 AM,0,0
ACT,ACT,,,9/3/2016,5:00 AM,0,0
ACT,ACT,,,9/3/2016,5:15 AM,0,0
ACT,ACT,,,9/3/2016,5:30 AM,0,0
ACT,ACT,,,9/3/2016,5:45 AM,0,0
ACT,ACT,,,9/3/2016,6:00 AM,0,0
ACT,ACT,,,9/3/2016,6:15 AM,0,0
ACT,ACT,,,9/3/2016,6:30 AM,0,0
ACT,ACT,,,9/3/2016,6:45 AM,0,0
ACT,ACT,,,9/3/2016,7:00 AM,0,0
ACT,ACT,,,9/3/2016,7:15 AM,0,0
ACT,ACT,,,9/3/2016,7:30 AM,0,0
ACT,ACT,,,9/3/2016,7:45 AM,0,0
ACT,ACT,,,9/3/2016,8:00 AM,0,0
ACT,ACT,,,9/3/2016,8:15 AM,0,0
ACT,ACT,,,9/3/2016,8:30 AM,0,0
ACT,ACT,,,9/3/2016,8:45 AM,0,0
ACT,ACT,,,9/3/2016,9:00 AM,0,0
ACT,ACT,,,9/3/2016,9:15 AM,0,0
ACT,ACT,,,9/3/2016,9:30 AM,0,0
ACT,ACT,,,9/3/2016,9:45 AM,0,0
ACT,ACT,,,9/3/2016,10:00 AM,0,0
ACT,ACT,,,9/3/2016,10:15 AM,0,0
ACT,ACT,,,9/3/2016,10:30 AM,0,0
ACT,ACT,,,9/3/2016,10:45 AM,0,0
ACT,ACT,,,9/3/2016,11:00 AM,0,0
ACT,ACT,,,9/3/2016,11:15 AM,0,0
ACT,ACT,,,9/3/2016,11:30 AM,0,0
ACT,ACT,,,9/3/2016,11:45 AM,0,0
ACT,ACT,,,9/3/2016,12:00 PM,0,0
ACT,ACT,,,9/3/2016,12:15 PM,0,0
ACT,ACT,,,9/3/2016,12:30 PM,0,0
ACT,ACT,,,9/3/2016,12:45 PM,0,0
ACT,ACT,,,9/3/2016,1:00 PM,0,0
ACT,ACT,,,9/3/2016,1:15 PM,0,0
ACT,ACT,,,9/3/2016,1:30 PM,0,0
ACT,ACT,,,9/3/2016,1:45 PM,0,0
ACT,ACT,,,9/3/2016,2:00 PM,0,0
ACT,ACT,,,9/3/2016,2:15 PM,0,0
ACT,ACT,,,9/3/2016,2:30 PM,0,0
ACT,ACT,,,9/3/2016,2:45 PM,0,0
ACT,ACT,,,9/3/2016,3:00 PM,0,0
ACT,ACT,,,9/3/2016,3:15 PM,0,0
ACT,ACT,,,9/3/2016,3:30 PM,0,0
ACT,ACT,,,9/3/2016,3:45 PM,0,0
ACT,ACT,,,9/3/2016,4:00 PM,0,0
ACT,ACT,,,9/3/2016,4:15 PM,0,0
ACT,ACT,,,9/3/2016,4:30 PM,0,0
ACT,ACT,,,9/3/2016,4:45 PM,0,0
ACT,ACT,,,9/3/2016,5:00 PM,0,0
ACT,ACT,,,9/3/2016,5:15 PM,0,0
ACT,ACT,,,9/3/2016,5:30 PM,0,0
ACT,ACT,,,9/3/2016,5:45 PM,0,0
ACT,ACT,,,9/3/2016,6:00 PM,0,0
ACT,ACT,,,9/3/2016,6:15 PM,0,0
ACT,ACT,,,9/3/2016,6:30 PM,0,0
ACT,ACT,,,9/3/2016,6:45 PM,0,0
ACT,ACT,,,9/3/2016,7:00 PM,0,0
ACT,ACT,,,9/3/2016,7:15 PM,0,0
ACT,ACT,,,9/3/2016,7:30 PM,0,0
ACT,ACT,,,9/3/2016,7:45 PM,0,0
ACT,ACT,,,9/3/2016,8:00 PM,0,0
ACT,ACT,,,9/3/2016,8:15 PM,0,0
ACT,ACT,,,9/3/2016,8:30 PM,0,0
ACT,ACT,,,9/3/2016,8:45 PM,0,0
ACT,ACT,,,9/3/2016,9:00 PM,0,0
ACT,ACT,,,9/3/2016,9:15 PM,0,0
ACT,ACT,,,9/3/2016,9:30 PM,0,0
ACT,ACT,,,9/3/2016,9:45 PM,0,0
ACT,ACT,,,9/3/2016,10:00 PM,0,0
ACT,ACT,,,9/3/2016,10:15 PM,0,0
ACT,ACT,,,9/3/2016,10:30 PM,0,0
ACT,ACT,,,9/3/2016,10:45 PM,0,0
ACT,ACT,,,9/3/2016,11:00 PM,0,0
ACT,ACT,,,9/3/2016,11:15 PM,0,0
ACT,ACT,,,9/3/2016,11:30 PM,0,0
ACT,ACT,,,9/3/2016,11:45 PM,0,0
ACT,ACT,,,9/4/2016,12:00 AM,0,0
ACT,ACT,,,9/4/2016,12:15 AM,0,0
ACT,ACT,,,9/4/2016,12:30 AM,0,0
ACT,ACT,,,9/4/2016,12:45 AM,0,0
ACT,ACT,,,9/4/2016,1:00 AM,0,0
ACT,ACT,,,9/4/2016,1:15 AM,0,0
ACT,ACT,,,9/4/2016,1:30 AM,0,0
ACT,ACT,,,9/4/2016,1:45 AM,0,0
ACT,ACT,,,9/4/2016,2:00 AM,0,0
ACT,ACT,,,9/4/2016,2:15 AM,0,0
ACT,ACT,,,9/4/2016,2:30 AM,0,0
ACT,ACT,,,9/4/2016,2:45 AM,0,0
ACT,ACT,,,9/4/2016,3:00 AM,0,0
ACT,ACT,,,9/4/2016,3:15 AM,0,0
ACT,ACT,,,9/4/2016,3:30 AM,0,0
ACT,ACT,,,9/4/2016,3:45 AM,0,0
ACT,ACT,,,9/4/2016,4:00 AM,0,0
ACT,ACT,,,9/4/2016,4:15 AM,0,0
ACT,ACT,,,9/4/2016,4:30 AM,0,0
ACT,ACT,,,9/4/2016,4:45 AM,0,0
ACT,ACT,,,9/4/2016,5:00 AM,0,0
ACT,ACT,,,9/4/2016,5:15 AM,0,0
ACT,ACT,,,9/4/2016,5:30 AM,0,0
ACT,ACT,,,9/4/2016,5:45 AM,0,0
ACT,ACT,,,9/4/2016,6:00 AM,0,0
ACT,ACT,,,9/4/2016,6:15 AM,0,0
ACT,ACT,,,9/4/2016,6:30 AM,0,0
ACT,ACT,,,9/4/2016,6:45 AM,0,0
ACT,ACT,,,9/4/2016,7:00 AM,0,0
ACT,ACT,,,9/4/2016,7:15 AM,0,0
ACT,ACT,,,9/4/2016,7:30 AM,0,0
ACT,ACT,,,9/4/2016,7:45 AM,0,0
ACT,ACT,,,9/4/2016,8:00 AM,0,0
ACT,ACT,,,9/4/2016,8:15 AM,0,0
ACT,ACT,,,9/4/2016,8:30 AM,0,0
ACT,ACT,,,9/4/2016,8:45 AM,0,0
ACT,ACT,,,9/4/2016,9:00 AM,0,0
ACT,ACT,,,9/4/2016,9:15 AM,0,0
ACT,ACT,,,9/4/2016,9:30 AM,0,0
ACT,ACT,,,9/4/2016,9:45 AM,0,0
ACT,ACT,,,9/4/2016,10:00 AM,0,0
ACT,ACT,,,9/4/2016,10:15 AM,0,0
ACT,ACT,,,9/4/2016,10:30 AM,0,0
ACT,ACT,,,9/4/2016,10:45 AM,0,0
ACT,ACT,,,9/4/2016,11:00 AM,0,0
ACT,ACT,,,9/4/2016,11:15 AM,0,0
ACT,ACT,,,9/4/2016,11:30 AM,0,0
ACT,ACT,,,9/4/2016,11:45 AM,0,0
ACT,ACT,,,9/4/2016,12:00 PM,0,0
ACT,ACT,,,9/4/2016,12:15 PM,0,0
ACT,ACT,,,9/4/2016,12:30 PM,0,0
ACT,ACT,,,9/4/2016,12:45 PM,0,0
ACT,ACT,,,9/4/2016,1:00 PM,0,0
ACT,ACT,,,9/4/2016,1:15 PM,0,0
ACT,ACT,,,9/4/2016,1:30 PM,0,0
ACT,ACT,,,9/4/2016,1:45 PM,0,0
ACT,ACT,,,9/4/2016,2:00 PM,0,0
ACT,ACT,,,9/4/2016,2:15 PM,0,0
ACT,ACT,,,9/4/2016,2:30 PM,0,0
ACT,ACT,,,9/4/2016,2:45 PM,0,0
ACT,ACT,,,9/4/2016,3:00 PM,0,0
ACT,ACT,,,9/4/2016,3:15 PM,0,0
ACT,ACT,,,9/4/2016,3:30 PM,0,0
ACT,ACT,,,9/4/2016,3:45 PM,0,0
ACT,ACT,,,9/4/2016,4:00 PM,0,0
ACT,ACT,,,9/4/2016,4:15 PM,0,0
ACT,ACT,,,9/4/2016,4:30 PM,0,0
ACT,ACT,,,9/4/2016,4:45 PM,0,0
ACT,ACT,,,9/4/2016,5:00 PM,0,0
ACT,ACT,,,9/4/2016,5:15 PM,0,0
ACT,ACT,,,9/4/2016,5:30 PM,0,0
ACT,ACT,,,9/4/2016,5:45 PM,0,0
ACT,ACT,,,9/4/2016,6:00 PM,0,0
ACT,ACT,,,9/4/2016,6:15 PM,0,0
ACT,ACT,,,9/4/2016,6:30 PM,0,0
ACT,ACT,,,9/4/2016,6:45 PM,0,0
ACT,ACT,,,9/4/2016,7:00 PM,0,0
ACT,ACT,,,9/4/2016,7:15 PM,0,0
ACT,ACT,,,9/4/2016,7:30 PM,0,0
ACT,ACT,,,9/4/2016,7:45 PM,0,0
ACT,ACT,,,9/4/2016,8:00 PM,0,0
ACT,ACT,,,9/4/2016,8:15 PM,0,0
ACT,ACT,,,9/4/2016,8:30 PM,0,0
ACT,ACT,,,9/4/2016,8:45 PM,0,0
ACT,ACT,,,9/4/2016,9:00 PM,0,0
ACT,ACT,,,9/4/2016,9:15 PM,0,0
ACT,ACT,,,9/4/2016,9:30 PM,0,0
ACT,ACT,,,9/4/2016,9:45 PM,0,0
ACT,ACT,,,9/4/2016,10:00 PM,0,0
ACT,ACT,,,9/4/2016,10:15 PM,0,0
ACT,ACT,,,9/4/2016,10:30 PM,0,0
ACT,ACT,,,9/4/2016,10:45 PM,0,0
ACT,ACT,,,9/4/2016,11:00 PM,0,0
ACT,ACT,,,9/4/2016,11:15 PM,0,0
ACT,ACT,,,9/4/2016,11:30 PM,0,0
ACT,ACT,,,9/4/2016,11:45 PM,0,0
ACT,ACT,,,9/5/2016,12:00 AM,0,0
ACT,ACT,,,9/5/2016,12:15 AM,0,0
ACT,ACT,,,9/5/2016,12:30 AM,0,0
ACT,ACT,,,9/5/2016,12:45 AM,0,0
ACT,ACT,,,9/5/2016,1:00 AM,0,0
ACT,ACT,,,9/5/2016,1:15 AM,0,0
ACT,ACT,,,9/5/2016,1:30 AM,0,0
ACT,ACT,,,9/5/2016,1:45 AM,0,0
ACT,ACT,,,9/5/2016,2:00 AM,0,0
ACT,ACT,,,9/5/2016,2:15 AM,0,0
ACT,ACT,,,9/5/2016,2:30 AM,0,0
ACT,ACT,,,9/5/2016,2:45 AM,0,0
ACT,ACT,,,9/5/2016,3:00 AM,0,0
ACT,ACT,,,9/5/2016,3:15 AM,0,0
ACT,ACT,,,9/5/2016,3:30 AM,0,0
ACT,ACT,,,9/5/2016,3:45 AM,0,0
ACT,ACT,,,9/5/2016,4:00 AM,0,0
ACT,ACT,,,9/5/2016,4:15 AM,0,0
ACT,ACT,,,9/5/2016,4:30 AM,0,0
ACT,ACT,,,9/5/2016,4:45 AM,0,0
ACT,ACT,,,9/5/2016,5:00 AM,0,0
ACT,ACT,,,9/5/2016,5:15 AM,0,0
ACT,ACT,,,9/5/2016,5:30 AM,0,0
ACT,ACT,,,9/5/2016,5:45 AM,0,0
ACT,ACT,,,9/5/2016,6:00 AM,0,0
ACT,ACT,,,9/5/2016,6:15 AM,0,0
ACT,ACT,,,9/5/2016,6:30 AM,0,0
ACT,ACT,,,9/5/2016,6:45 AM,0,0
ACT,ACT,,,9/5/2016,7:00 AM,0,0
ACT,ACT,,,9/5/2016,7:15 AM,0,0
ACT,ACT,,,9/5/2016,7:30 AM,0,0
ACT,ACT,,,9/5/2016,7:45 AM,0,0
ACT,ACT,,,9/5/2016,8:00 AM,0,0
ACT,ACT,,,9/5/2016,8:15 AM,0,0
ACT,ACT,,,9/5/2016,8:30 AM,0,0
ACT,ACT,,,9/5/2016,8:45 AM,0,0
ACT,ACT,,,9/5/2016,9:00 AM,0,0
ACT,ACT,,,9/5/2016,9:15 AM,0,0
ACT,ACT,,,9/5/2016,9:30 AM,0,0
ACT,ACT,,,9/5/2016,9:45 AM,0,0
ACT,ACT,,,9/5/2016,10:00 AM,0,0
ACT,ACT,,,9/5/2016,10:15 AM,0,0
ACT,ACT,,,9/5/2016,10:30 AM,0,0
ACT,ACT,,,9/5/2016,10:45 AM,0,0
ACT,ACT,,,9/5/2016,11:00 AM,0,0
ACT,ACT,,,9/5/2016,11:15 AM,0,0
ACT,ACT,,,9/5/2016,11:30 AM,0,0
ACT,ACT,,,9/5/2016,11:45 AM,0,0
ACT,ACT,,,9/5/2016,12:00 PM,0,0
ACT,ACT,,,9/5/2016,12:15 PM,0,0
ACT,ACT,,,9/5/2016,12:30 PM,0,0
ACT,ACT,,,9/5/2016,12:45 PM,0,0
ACT,ACT,,,9/5/2016,1:00 PM,0,0
ACT,ACT,,,9/5/2016,1:15 PM,0,0
ACT,ACT,,,9/5/2016,1:30 PM,0,0
ACT,ACT,,,9/5/2016,1:45 PM,0,0
ACT,ACT,,,9/5/2016,2:00 PM,0,0
ACT,ACT,,,9/5/2016,2:15 PM,0,0
ACT,ACT,,,9/5/2016,2:30 PM,0,0
ACT,ACT,,,9/5/2016,2:45 PM,0,0
ACT,ACT,,,9/5/2016,3:00 PM,0,0
ACT,ACT,,,9/5/2016,3:15 PM,0,0
ACT,ACT,,,9/5/2016,3:30 PM,0,0
ACT,ACT,,,9/5/2016,3:45 PM,0,0
ACT,ACT,,,9/5/2016,4:00 PM,0,0
ACT,ACT,,,9/5/2016,4:15 PM,0,0
ACT,ACT,,,9/5/2016,4:30 PM,0,0
ACT,ACT,,,9/5/2016,4:45 PM,0,0
ACT,ACT,,,9/5/2016,5:00 PM,0,0
ACT,ACT,,,9/5/2016,5:15 PM,0,0
ACT,ACT,,,9/5/2016,5:30 PM,0,0
ACT,ACT,,,9/5/2016,5:45 PM,0,0
ACT,ACT,,,9/5/2016,6:00 PM,0,0
ACT,ACT,,,9/5/2016,6:15 PM,0,0
ACT,ACT,,,9/5/2016,6:30 PM,0,0
ACT,ACT,,,9/5/2016,6:45 PM,0,0
ACT,ACT,,,9/5/2016,7:00 PM,0,0
ACT,ACT,,,9/5/2016,7:15 PM,0,0
ACT,ACT,,,9/5/2016,7:30 PM,0,0
ACT,ACT,,,9/5/2016,7:45 PM,0,0
ACT,ACT,,,9/5/2016,8:00 PM,0,0
ACT,ACT,,,9/5/2016,8:15 PM,0,0
ACT,ACT,,,9/5/2016,8:30 PM,0,0
ACT,ACT,,,9/5/2016,8:45 PM,0,0
ACT,ACT,,,9/5/2016,9:00 PM,0,0
ACT,ACT,,,9/5/2016,9:15 PM,0,0
ACT,ACT,,,9/5/2016,9:30 PM,0,0
ACT,ACT,,,9/5/2016,9:45 PM,0,0
ACT,ACT,,,9/5/2016,10:00 PM,0,0
ACT,ACT,,,9/5/2016,10:15 PM,0,0
ACT,ACT,,,9/5/2016,10:30 PM,0,0
ACT,ACT,,,9/5/2016,10:45 PM,0,0
ACT,ACT,,,9/5/2016,11:00 PM,0,0
ACT,ACT,,,9/5/2016,11:15 PM,0,0
ACT,ACT,,,9/5/2016,11:30 PM,0,0
ACT,ACT,,,9/5/2016,11:45 PM,0,0
ACT,ACT,,,9/6/2016,12:00 AM,0,0
ACT,ACT,,,9/6/2016,12:15 AM,0,0
ACT,ACT,,,9/6/2016,12:30 AM,0,0
ACT,ACT,,,9/6/2016,12:45 AM,0,0
ACT,ACT,,,9/6/2016,1:00 AM,0,0
ACT,ACT,,,9/6/2016,1:15 AM,0,0
ACT,ACT,,,9/6/2016,1:30 AM,0,0
ACT,ACT,,,9/6/2016,1:45 AM,0,0
ACT,ACT,,,9/6/2016,2:00 AM,0,0
ACT,ACT,,,9/6/2016,2:15 AM,0,0
ACT,ACT,,,9/6/2016,2:30 AM,0,0
ACT,ACT,,,9/6/2016,2:45 AM,0,0
ACT,ACT,,,9/6/2016,3:00 AM,0,0
ACT,ACT,,,9/6/2016,3:15 AM,0,0
ACT,ACT,,,9/6/2016,3:30 AM,0,0
ACT,ACT,,,9/6/2016,3:45 AM,0,0
ACT,ACT,,,9/6/2016,4:00 AM,0,0
ACT,ACT,,,9/6/2016,4:15 AM,0,0
ACT,ACT,,,9/6/2016,4:30 AM,0,0
ACT,ACT,,,9/6/2016,4:45 AM,0,0
ACT,ACT,,,9/6/2016,5:00 AM,0,0
ACT,ACT,,,9/6/2016,5:15 AM,0,0
ACT,ACT,,,9/6/2016,5:30 AM,0,0
ACT,ACT,,,9/6/2016,5:45 AM,0,0
ACT,ACT,,,9/6/2016,6:00 AM,0,0
ACT,ACT,,,9/6/2016,6:15 AM,0,0
ACT,ACT,,,9/6/2016,6:30 AM,0,0
ACT,ACT,,,9/6/2016,6:45 AM,0,0
ACT,ACT,,,9/6/2016,7:00 AM,0,0
ACT,ACT,,,9/6/2016,7:15 AM,0,0
ACT,ACT,,,9/6/2016,7:30 AM,0,0
ACT,ACT,,,9/6/2016,7:45 AM,0,0
ACT,ACT,,,9/6/2016,8:00 AM,7,0
ACT,ACT,,,9/6/2016,8:15 AM,18,0
ACT,ACT,,,9/6/2016,8:30 AM,22,0
ACT,ACT,,,9/6/2016,8:45 AM,28,0
ACT,ACT,,,9/6/2016,9:00 AM,33,0
ACT,ACT,,,9/6/2016,9:15 AM,52,0
ACT,ACT,,,9/6/2016,9:30 AM,40,0
ACT,ACT,,,9/6/2016,9:45 AM,46,0
ACT,ACT,,,9/6/2016,10:00 AM,41,0
ACT,ACT,,,9/6/2016,10:15 AM,64,0
ACT,ACT,,,9/6/2016,10:30 AM,51,0
ACT,ACT,,,9/6/2016,10:45 AM,50,0
ACT,ACT,,,9/6/2016,11:00 AM,46,0
ACT,ACT,,,9/6/2016,11:15 AM,56,0
ACT,ACT,,,9/6/2016,11:30 AM,42,0
ACT,ACT,,,9/6/2016,11:45 AM,53,0
ACT,ACT,,,9/6/2016,12:00 PM,33,0
ACT,ACT,,,9/6/2016,12:15 PM,38,0
ACT,ACT,,,9/6/2016,12:30 PM,47,0
ACT,ACT,,,9/6/2016,12:45 PM,47,0
ACT,ACT,,,9/6/2016,1:00 PM,42,0
ACT,ACT,,,9/6/2016,1:15 PM,55,0
ACT,ACT,,,9/6/2016,1:30 PM,51,0
ACT,ACT,,,9/6/2016,1:45 PM,47,0
ACT,ACT,,,9/6/2016,2:00 PM,60,0
ACT,ACT,,,9/6/2016,2:15 PM,54,0
ACT,ACT,,,9/6/2016,2:30 PM,58,0
ACT,ACT,,,9/6/2016,2:45 PM,64,0
ACT,ACT,,,9/6/2016,3:00 PM,72,0
ACT,ACT,,,9/6/2016,3:15 PM,54,0
ACT,ACT,,,9/6/2016,3:30 PM,44,0
ACT,ACT,,,9/6/2016,3:45 PM,50,0
ACT,ACT,,,9/6/2016,4:00 PM,51,0
ACT,ACT,,,9/6/2016,4:15 PM,42,0
ACT,ACT,,,9/6/2016,4:30 PM,44,0
ACT,ACT,,,9/6/2016,4:45 PM,30,0
ACT,ACT,,,9/6/2016,5:00 PM,32,0
ACT,ACT,,,9/6/2016,5:15 PM,24,0
ACT,ACT,,,9/6/2016,5:30 PM,17,0
ACT,ACT,,,9/6/2016,5:45 PM,12,0
ACT,ACT,,,9/6/2016,6:00 PM,17,0
ACT,ACT,,,9/6/2016,6:15 PM,8,0
ACT,ACT,,,9/6/2016,6:30 PM,4,0
ACT,ACT,,,9/6/2016,6:45 PM,5,0
ACT,ACT,,,9/6/2016,7:00 PM,2,0
ACT,ACT,,,9/6/2016,7:15 PM,2,0
ACT,ACT,,,9/6/2016,7:30 PM,1,0
ACT,ACT,,,9/6/2016,7:45 PM,0,0
ACT,ACT,,,9/6/2016,8:00 PM,0,0
ACT,ACT,,,9/6/2016,8:15 PM,0,0
ACT,ACT,,,9/6/2016,8:30 PM,0,0
ACT,ACT,,,9/6/2016,8:45 PM,0,0
ACT,ACT,,,9/6/2016,9:00 PM,0,0
ACT,ACT,,,9/6/2016,9:15 PM,0,0
ACT,ACT,,,9/6/2016,9:30 PM,0,0
ACT,ACT,,,9/6/2016,9:45 PM,0,0
ACT,ACT,,,9/6/2016,10:00 PM,0,0
ACT,ACT,,,9/6/2016,10:15 PM,0,0
ACT,ACT,,,9/6/2016,10:30 PM,0,0
ACT,ACT,,,9/6/2016,10:45 PM,0,0
ACT,ACT,,,9/6/2016,11:00 PM,0,0
ACT,ACT,,,9/6/2016,11:15 PM,0,0
